Date,Open,High,Low,Close,Adj Close,Volume
2018-02-08,0.000001,0.000001,0.000001,0.000001,0.000001,1145
2018-02-09,0.000001,0.000001,0.000001,0.000001,0.000001,1281
2018-02-10,0.000001,0.000001,0.000001,0.000001,0.000001,1939
2018-02-11,0.000001,0.000001,0.000001,0.000001,0.000001,1391
2018-02-12,0.000001,0.000001,0.000001,0.000001,0.000001,1246
2018-02-13,0.000001,0.000001,0.000001,0.000001,0.000001,1646
2018-02-14,0.000001,0.000001,0.000001,0.000001,0.000001,4268
2018-02-15,0.000001,0.000001,0.000001,0.000001,0.000001,4257
2018-02-16,0.000001,0.000001,0.000001,0.000001,0.000001,2595
2018-02-17,0.000001,0.000001,0.000001,0.000001,0.000001,1650
2018-02-18,0.000001,0.000001,0.000001,0.000001,0.000001,1449
2018-02-19,0.000001,0.000001,0.000001,0.000001,0.000001,1160
2018-02-20,0.000001,0.000001,0.000001,0.000001,0.000001,9463
2018-02-21,0.000001,0.000001,0.000001,0.000001,0.000001,3444
2018-02-22,0.000001,0.000001,0.000001,0.000001,0.000001,2036
2018-02-23,0.000001,0.000001,0.000001,0.000001,0.000001,1882
2018-02-24,0.000001,0.000001,0.000001,0.000001,0.000001,1599
2018-02-25,0.000001,0.000001,0.000001,0.000001,0.000001,1217
2018-02-26,0.000001,0.000001,0.000001,0.000001,0.000001,1164
2018-02-27,0.000001,0.000001,0.000001,0.000001,0.000001,1138
2018-02-28,0.000001,0.000001,0.000001,0.000001,0.000001,1272
2018-03-01,0.000001,0.000001,0.000001,0.000001,0.000001,1417
2018-03-02,0.000001,0.000001,0.000000,0.000000,0.000000,2029
2018-03-03,0.000000,0.000001,0.000000,0.000000,0.000000,1875
2018-03-04,0.000000,0.000000,0.000000,0.000000,0.000000,1054
2018-03-05,0.000000,0.000000,0.000000,0.000000,0.000000,1178
2018-03-06,0.000000,0.000000,0.000000,0.000000,0.000000,1370
2018-03-07,0.000000,0.000000,0.000000,0.000000,0.000000,1765
2018-03-08,0.000000,0.000000,0.000000,0.000000,0.000000,1650
2018-03-09,0.000000,0.000000,0.000000,0.000000,0.000000,1459
2018-03-10,0.000000,0.000000,0.000000,0.000000,0.000000,1114
2018-03-11,0.000000,0.000000,0.000000,0.000000,0.000000,966
2018-03-12,0.000000,0.000000,0.000000,0.000000,0.000000,826
2018-03-13,0.000000,0.000000,0.000000,0.000000,0.000000,653
2018-03-14,0.000000,0.000000,0.000000,0.000000,0.000000,911
2018-03-15,0.000000,0.000000,0.000000,0.000000,0.000000,1122
2018-03-16,0.000000,0.000000,0.000000,0.000000,0.000000,768
2018-03-17,0.000000,0.000000,0.000000,0.000000,0.000000,787
2018-03-18,0.000000,0.000000,0.000000,0.000000,0.000000,1098
2018-03-19,0.000000,0.000000,0.000000,0.000000,0.000000,959
2018-03-20,0.000000,0.000000,0.000000,0.000000,0.000000,745
2018-03-21,0.000000,0.000000,0.000000,0.000000,0.000000,752
2018-03-22,0.000000,0.000000,0.000000,0.000000,0.000000,597
2018-03-23,0.000000,0.000000,0.000000,0.000000,0.000000,696
2018-03-24,0.000000,0.000000,0.000000,0.000000,0.000000,515
2018-03-25,0.000000,0.000000,0.000000,0.000000,0.000000,409
2018-03-26,0.000000,0.000000,0.000000,0.000000,0.000000,738
2018-03-27,0.000000,0.000000,0.000000,0.000000,0.000000,668
2018-03-28,0.000000,0.000000,0.000000,0.000000,0.000000,618
2018-03-29,0.000000,0.000000,0.000000,0.000000,0.000000,786
2018-03-30,0.000000,0.000000,0.000000,0.000000,0.000000,781
2018-03-31,0.000000,0.000000,0.000000,0.000000,0.000000,503
2018-04-01,0.000000,0.000000,0.000000,0.000000,0.000000,493
2018-04-02,0.000000,0.000000,0.000000,0.000000,0.000000,711
2018-04-03,0.000000,0.000000,0.000000,0.000000,0.000000,888
2018-04-04,0.000000,0.000000,0.000000,0.000000,0.000000,778
2018-04-05,0.000000,0.000000,0.000000,0.000000,0.000000,709
2018-04-06,0.000000,0.000000,0.000000,0.000000,0.000000,429
2018-04-07,0.000000,0.000000,0.000000,0.000000,0.000000,439
2018-04-08,0.000000,0.000000,0.000000,0.000000,0.000000,524
2018-04-09,0.000000,0.000000,0.000000,0.000000,0.000000,713
2018-04-10,0.000000,0.000000,0.000000,0.000000,0.000000,1494
2018-04-11,0.000000,0.000001,0.000000,0.000000,0.000000,3630
2018-04-12,0.000000,0.000000,0.000000,0.000000,0.000000,1759
2018-04-13,0.000000,0.000001,0.000000,0.000001,0.000001,2299
2018-04-14,0.000001,0.000001,0.000000,0.000001,0.000001,1701
2018-04-15,0.000001,0.000001,0.000001,0.000001,0.000001,1425
2018-04-16,0.000001,0.000001,0.000001,0.000001,0.000001,2764
2018-04-17,0.000001,0.000001,0.000001,0.000001,0.000001,2169
2018-04-18,0.000001,0.000001,0.000001,0.000001,0.000001,2661
2018-04-19,0.000001,0.000001,0.000001,0.000001,0.000001,3257
2018-04-20,0.000001,0.000001,0.000001,0.000001,0.000001,2613
2018-04-21,0.000001,0.000001,0.000001,0.000001,0.000001,2811
2018-04-22,0.000001,0.000001,0.000001,0.000001,0.000001,2097
2018-04-23,0.000001,0.000001,0.000001,0.000001,0.000001,3760
2018-04-24,0.000001,0.000001,0.000001,0.000001,0.000001,3778
2018-04-25,0.000001,0.000001,0.000001,0.000001,0.000001,4326
2018-04-26,0.000001,0.000001,0.000001,0.000001,0.000001,4456
2018-04-27,0.000001,0.000001,0.000001,0.000001,0.000001,4336
2018-04-28,0.000001,0.000001,0.000001,0.000001,0.000001,3842
2018-04-29,0.000001,0.000001,0.000001,0.000001,0.000001,4022
2018-04-30,0.000001,0.000001,0.000001,0.000001,0.000001,3940
2018-05-01,0.000001,0.000001,0.000001,0.000001,0.000001,1278
2018-05-02,0.000001,0.000001,0.000001,0.000001,0.000001,5409
2018-05-03,0.000001,0.000001,0.000001,0.000001,0.000001,5181
2018-05-04,0.000001,0.000001,0.000001,0.000001,0.000001,1488
2018-05-05,0.000001,0.000001,0.000001,0.000001,0.000001,3077
2018-05-06,0.000001,0.000001,0.000000,0.000001,0.000001,3464
2018-05-07,0.000001,0.000001,0.000000,0.000001,0.000001,2762
2018-05-08,0.000001,0.000001,0.000001,0.000001,0.000001,4403
2018-05-09,0.000001,0.000001,0.000001,0.000001,0.000001,3599
2018-05-10,0.000001,0.000001,0.000000,0.000001,0.000001,3857
2018-05-11,0.000001,0.000001,0.000000,0.000001,0.000001,3268
2018-05-12,0.000001,0.000001,0.000000,0.000001,0.000001,3227
2018-05-13,0.000001,0.000001,0.000000,0.000000,0.000000,2272
2018-05-14,0.000001,0.000001,0.000000,0.000001,0.000001,1423
2018-05-15,0.000001,0.000001,0.000001,0.000001,0.000001,2477
2018-05-16,0.000001,0.000001,0.000001,0.000001,0.000001,1149
2018-05-17,0.000001,0.000001,0.000001,0.000001,0.000001,2139
2018-05-18,0.000000,0.000001,0.000000,0.000000,0.000000,1651
2018-05-19,0.000001,0.000001,0.000000,0.000001,0.000001,1820
2018-05-20,0.000001,0.000001,0.000000,0.000001,0.000001,1869
2018-05-21,0.000001,0.000001,0.000000,0.000001,0.000001,2192
2018-05-22,0.000001,0.000001,0.000000,0.000000,0.000000,1269
2018-05-23,0.000000,0.000001,0.000000,0.000000,0.000000,1971
2018-05-24,0.000000,0.000000,0.000000,0.000000,0.000000,1379
2018-05-25,0.000000,0.000000,0.000000,0.000000,0.000000,1419
2018-05-26,0.000000,0.000000,0.000000,0.000000,0.000000,864
2018-05-27,0.000000,0.000000,0.000000,0.000000,0.000000,474
2018-05-28,0.000000,0.000000,0.000000,0.000000,0.000000,1051
2018-05-29,0.000000,0.000000,0.000000,0.000000,0.000000,1237
2018-05-30,0.000000,0.000000,0.000000,0.000000,0.000000,1008
2018-05-31,0.000000,0.000000,0.000000,0.000000,0.000000,1197
2018-06-01,0.000000,0.000000,0.000000,0.000000,0.000000,721
2018-06-02,0.000000,0.000000,0.000000,0.000000,0.000000,774
2018-06-03,null,null,null,null,null,null
2018-06-04,0.000000,0.000000,0.000000,0.000000,0.000000,2949
2018-06-05,0.000000,0.000000,0.000000,0.000000,0.000000,2465
2018-06-06,0.000000,0.000000,0.000000,0.000000,0.000000,2779
2018-06-07,0.000000,0.000000,0.000000,0.000000,0.000000,796
2018-06-08,0.000000,0.000000,0.000000,0.000000,0.000000,908
2018-06-09,0.000000,0.000000,0.000000,0.000000,0.000000,620
2018-06-10,0.000000,0.000000,0.000000,0.000000,0.000000,1096
2018-06-11,0.000000,0.000000,0.000000,0.000000,0.000000,701
2018-06-12,0.000000,0.000000,0.000000,0.000000,0.000000,754
2018-06-13,0.000000,0.000000,0.000000,0.000000,0.000000,1744
2018-06-14,0.000000,0.000000,0.000000,0.000000,0.000000,1479
2018-06-15,0.000000,0.000000,0.000000,0.000000,0.000000,1878
2018-06-16,0.000000,0.000000,0.000000,0.000000,0.000000,1014
2018-06-17,0.000000,0.000000,0.000000,0.000000,0.000000,962
2018-06-18,0.000000,0.000000,0.000000,0.000000,0.000000,1209
2018-06-19,0.000000,0.000000,0.000000,0.000000,0.000000,659
2018-06-20,0.000000,0.000000,0.000000,0.000000,0.000000,479
2018-06-21,0.000000,0.000000,0.000000,0.000000,0.000000,587
2018-06-22,0.000000,0.000000,0.000000,0.000000,0.000000,1527
2018-06-23,0.000000,0.000000,0.000000,0.000000,0.000000,1613
2018-06-24,0.000000,0.000000,0.000000,0.000000,0.000000,1600
2018-06-25,0.000000,0.000000,0.000000,0.000000,0.000000,911
2018-06-26,0.000000,0.000000,0.000000,0.000000,0.000000,668
2018-06-27,0.000000,0.000000,0.000000,0.000000,0.000000,936
2018-06-28,0.000000,0.000000,0.000000,0.000000,0.000000,623
2018-06-29,0.000000,0.000000,0.000000,0.000000,0.000000,616
2018-06-30,0.000000,0.000000,0.000000,0.000000,0.000000,956
2018-07-01,0.000000,0.000000,0.000000,0.000000,0.000000,1321
2018-07-02,0.000000,0.000000,0.000000,0.000000,0.000000,879
2018-07-03,0.000000,0.000000,0.000000,0.000000,0.000000,864
2018-07-04,0.000000,0.000000,0.000000,0.000000,0.000000,725
2018-07-05,0.000000,0.000000,0.000000,0.000000,0.000000,571
2018-07-06,0.000000,0.000000,0.000000,0.000000,0.000000,645
2018-07-07,0.000000,0.000000,0.000000,0.000000,0.000000,613
2018-07-08,0.000000,0.000000,0.000000,0.000000,0.000000,739
2018-07-09,0.000000,0.000000,0.000000,0.000000,0.000000,628
2018-07-10,0.000000,0.000000,0.000000,0.000000,0.000000,1065
2018-07-11,0.000000,0.000000,0.000000,0.000000,0.000000,1531
2018-07-12,0.000000,0.000000,0.000000,0.000000,0.000000,678
2018-07-13,0.000000,0.000000,0.000000,0.000000,0.000000,993
2018-07-14,0.000000,0.000000,0.000000,0.000000,0.000000,666
2018-07-15,0.000000,0.000000,0.000000,0.000000,0.000000,609
2018-07-16,0.000000,0.000000,0.000000,0.000000,0.000000,2310
2018-07-17,0.000000,0.000000,0.000000,0.000000,0.000000,2108
2018-07-18,0.000000,0.000001,0.000000,0.000001,0.000001,5329
2018-07-19,0.000000,0.000001,0.000000,0.000001,0.000001,3395
2018-07-20,0.000001,0.000001,0.000000,0.000000,0.000000,2450
2018-07-21,0.000000,0.000000,0.000000,0.000000,0.000000,1798
2018-07-22,0.000000,0.000000,0.000000,0.000000,0.000000,1531
2018-07-23,0.000000,0.000000,0.000000,0.000000,0.000000,1086
2018-07-24,0.000000,0.000000,0.000000,0.000000,0.000000,1285
2018-07-25,0.000000,0.000000,0.000000,0.000000,0.000000,1613
2018-07-26,0.000000,0.000000,0.000000,0.000000,0.000000,870
2018-07-27,0.000000,0.000000,0.000000,0.000000,0.000000,623
2018-07-28,0.000000,0.000000,0.000000,0.000000,0.000000,408
2018-07-29,0.000000,0.000000,0.000000,0.000000,0.000000,717
2018-07-30,0.000000,0.000000,0.000000,0.000000,0.000000,1679
2018-07-31,0.000000,0.000000,0.000000,0.000000,0.000000,1832
2018-08-01,0.000000,0.000000,0.000000,0.000000,0.000000,1945
2018-08-02,0.000000,0.000000,0.000000,0.000000,0.000000,917
2018-08-03,0.000000,0.000000,0.000000,0.000000,0.000000,1284
2018-08-04,0.000000,0.000000,0.000000,0.000000,0.000000,1135
2018-08-05,0.000000,0.000000,0.000000,0.000000,0.000000,1611
2018-08-06,0.000000,0.000000,0.000000,0.000000,0.000000,815
2018-08-07,0.000000,0.000000,0.000000,0.000000,0.000000,848
2018-08-08,0.000000,0.000000,0.000000,0.000000,0.000000,774
2018-08-09,0.000000,0.000000,0.000000,0.000000,0.000000,1123
2018-08-10,0.000000,0.000000,0.000000,0.000000,0.000000,759
2018-08-11,0.000000,0.000000,0.000000,0.000000,0.000000,808
2018-08-12,0.000000,0.000000,0.000000,0.000000,0.000000,543
2018-08-13,0.000000,0.000000,0.000000,0.000000,0.000000,791
2018-08-14,0.000000,0.000000,0.000000,0.000000,0.000000,1212
2018-08-15,0.000000,0.000000,0.000000,0.000000,0.000000,853
2018-08-16,0.000000,0.000000,0.000000,0.000000,0.000000,925
2018-08-17,0.000000,0.000000,0.000000,0.000000,0.000000,795
2018-08-18,0.000000,0.000000,0.000000,0.000000,0.000000,1049
2018-08-19,0.000000,0.000000,0.000000,0.000000,0.000000,410
2018-08-20,0.000000,0.000000,0.000000,0.000000,0.000000,384
2018-08-21,0.000000,0.000000,0.000000,0.000000,0.000000,329
2018-08-22,0.000000,0.000000,0.000000,0.000000,0.000000,935
2018-08-23,0.000000,0.000000,0.000000,0.000000,0.000000,397
2018-08-24,0.000000,0.000000,0.000000,0.000000,0.000000,484
2018-08-25,0.000000,0.000000,0.000000,0.000000,0.000000,596
2018-08-26,0.000000,0.000000,0.000000,0.000000,0.000000,434
2018-08-27,0.000000,0.000000,0.000000,0.000000,0.000000,526
2018-08-28,0.000000,0.000000,0.000000,0.000000,0.000000,735
2018-08-29,0.000000,0.000000,0.000000,0.000000,0.000000,651
2018-08-30,0.000000,0.000000,0.000000,0.000000,0.000000,4868
2018-08-31,0.000000,0.000001,0.000000,0.000001,0.000001,10963
2018-09-01,0.000001,0.000001,0.000001,0.000001,0.000001,26946
2018-09-02,0.000001,0.000001,0.000001,0.000001,0.000001,19172
2018-09-03,0.000001,0.000001,0.000001,0.000001,0.000001,7873
2018-09-04,0.000001,0.000001,0.000001,0.000001,0.000001,4414
2018-09-05,0.000001,0.000001,0.000001,0.000001,0.000001,7440
2018-09-06,0.000001,0.000001,0.000001,0.000001,0.000001,4975
2018-09-07,0.000001,0.000001,0.000001,0.000001,0.000001,5817
2018-09-08,0.000001,0.000001,0.000001,0.000001,0.000001,7750
2018-09-09,0.000001,0.000001,0.000001,0.000001,0.000001,5169
2018-09-10,0.000001,0.000001,0.000001,0.000001,0.000001,12148
2018-09-11,0.000001,0.000001,0.000001,0.000001,0.000001,14219
2018-09-12,0.000001,0.000001,0.000001,0.000001,0.000001,9418
2018-09-13,0.000001,0.000001,0.000001,0.000001,0.000001,7025
2018-09-14,0.000001,0.000001,0.000001,0.000001,0.000001,6435
2018-09-15,0.000001,0.000001,0.000001,0.000001,0.000001,2591
2018-09-16,0.000001,0.000001,0.000001,0.000001,0.000001,3314
2018-09-17,0.000001,0.000001,0.000001,0.000001,0.000001,4201
2018-09-18,0.000001,0.000001,0.000001,0.000001,0.000001,6229
2018-09-19,0.000001,0.000001,0.000001,0.000001,0.000001,6040
2018-09-20,0.000001,0.000001,0.000001,0.000001,0.000001,3889
2018-09-21,0.000001,0.000001,0.000001,0.000001,0.000001,3318
2018-09-22,0.000001,0.000001,0.000001,0.000001,0.000001,2219
2018-09-23,0.000001,0.000001,0.000001,0.000001,0.000001,1855
2018-09-24,0.000001,0.000001,0.000001,0.000001,0.000001,2614
2018-09-25,0.000001,0.000001,0.000001,0.000001,0.000001,2730
2018-09-26,0.000001,0.000001,0.000001,0.000001,0.000001,1797
2018-09-27,0.000001,0.000001,0.000001,0.000001,0.000001,2261
2018-09-28,0.000001,0.000001,0.000001,0.000001,0.000001,2177
2018-09-29,0.000001,0.000001,0.000001,0.000001,0.000001,2367
2018-09-30,0.000001,0.000001,0.000001,0.000001,0.000001,2022
2018-10-01,0.000001,0.000001,0.000001,0.000001,0.000001,3050
2018-10-02,0.000001,0.000001,0.000001,0.000001,0.000001,2342
2018-10-03,0.000001,0.000001,0.000001,0.000001,0.000001,2450
2018-10-04,0.000001,0.000001,0.000001,0.000001,0.000001,2209
2018-10-05,0.000001,0.000001,0.000001,0.000001,0.000001,1898
2018-10-06,0.000001,0.000001,0.000001,0.000001,0.000001,1982
2018-10-07,0.000001,0.000001,0.000001,0.000001,0.000001,1175
2018-10-08,0.000001,0.000001,0.000001,0.000001,0.000001,1831
2018-10-09,0.000001,0.000001,0.000001,0.000001,0.000001,1354
2018-10-10,0.000001,0.000001,0.000001,0.000001,0.000001,1560
2018-10-11,0.000001,0.000001,0.000001,0.000001,0.000001,3000
2018-10-12,0.000001,0.000001,0.000001,0.000001,0.000001,1536
2018-10-13,0.000001,0.000001,0.000001,0.000001,0.000001,1288
2018-10-14,0.000001,0.000001,0.000001,0.000001,0.000001,1261
2018-10-15,0.000001,0.000001,0.000001,0.000001,0.000001,2817
2018-10-16,0.000001,0.000001,0.000001,0.000001,0.000001,1788
2018-10-17,0.000001,0.000001,0.000001,0.000001,0.000001,3689
2018-10-18,0.000001,0.000001,0.000001,0.000001,0.000001,3527
2018-10-19,0.000001,0.000001,0.000001,0.000001,0.000001,2672
2018-10-20,0.000001,0.000001,0.000001,0.000001,0.000001,1167
2018-10-21,0.000001,0.000001,0.000001,0.000001,0.000001,1160
2018-10-22,0.000001,0.000001,0.000001,0.000001,0.000001,1634
2018-10-23,0.000001,0.000001,0.000001,0.000001,0.000001,1994
2018-10-24,0.000001,0.000001,0.000001,0.000001,0.000001,2745
2018-10-25,0.000001,0.000001,0.000001,0.000001,0.000001,1905
2018-10-26,0.000001,0.000001,0.000001,0.000001,0.000001,2504
2018-10-27,0.000001,0.000001,0.000001,0.000001,0.000001,3593
2018-10-28,0.000001,0.000001,0.000001,0.000001,0.000001,1803
2018-10-29,0.000001,0.000001,0.000001,0.000001,0.000001,2219
2018-10-30,0.000001,0.000001,0.000001,0.000001,0.000001,1867
2018-10-31,0.000001,0.000001,0.000001,0.000001,0.000001,2259
2018-11-01,0.000001,0.000001,0.000001,0.000001,0.000001,1573
2018-11-02,0.000001,0.000001,0.000001,0.000001,0.000001,1772
2018-11-03,0.000001,0.000001,0.000001,0.000001,0.000001,1229
2018-11-04,0.000001,0.000001,0.000001,0.000001,0.000001,1410
2018-11-05,0.000001,0.000001,0.000001,0.000001,0.000001,1814
2018-11-06,0.000001,0.000001,0.000001,0.000001,0.000001,2407
2018-11-07,0.000001,0.000001,0.000001,0.000001,0.000001,1624
2018-11-08,0.000001,0.000001,0.000001,0.000001,0.000001,2097
2018-11-09,0.000001,0.000001,0.000000,0.000000,0.000000,2920
2018-11-10,0.000000,0.000001,0.000000,0.000001,0.000001,2496
2018-11-11,0.000001,0.000001,0.000000,0.000000,0.000000,1279
2018-11-12,0.000000,0.000000,0.000000,0.000000,0.000000,1633
2018-11-13,0.000000,0.000000,0.000000,0.000000,0.000000,1149
2018-11-14,0.000000,0.000000,0.000000,0.000000,0.000000,2676
2018-11-15,0.000000,0.000001,0.000000,0.000000,0.000000,4033
2018-11-16,0.000000,0.000001,0.000000,0.000000,0.000000,4441
2018-11-17,0.000000,0.000000,0.000000,0.000000,0.000000,3337
2018-11-18,0.000000,0.000000,0.000000,0.000000,0.000000,2055
2018-11-19,0.000000,0.000000,0.000000,0.000000,0.000000,3383
2018-11-20,0.000000,0.000000,0.000001,0.000001,0.000001,4625
2018-11-21,0.000001,0.000001,0.000000,0.000001,0.000001,6164
2018-11-22,0.000001,0.000001,0.000001,0.000001,0.000001,3038
2018-11-23,0.000001,0.000001,0.000001,0.000001,0.000001,2604
2018-11-24,0.000001,0.000001,0.000001,0.000001,0.000001,2916
2018-11-25,0.000001,0.000001,0.000001,0.000001,0.000001,2941
2018-11-26,0.000001,0.000001,0.000001,0.000001,0.000001,3173
2018-11-27,0.000001,0.000001,0.000001,0.000001,0.000001,3072
2018-11-28,0.000001,0.000001,0.000001,0.000001,0.000001,3447
2018-11-29,0.000001,0.000001,0.000001,0.000001,0.000001,3003
2018-11-30,0.000001,0.000001,0.000001,0.000001,0.000001,2810
2018-12-01,0.000001,0.000001,0.000001,0.000001,0.000001,2277
2018-12-02,0.000001,0.000001,0.000001,0.000001,0.000001,2258
2018-12-03,0.000001,0.000001,0.000001,0.000001,0.000001,3205
2018-12-04,0.000001,0.000001,0.000001,0.000001,0.000001,4511
2018-12-05,0.000001,0.000001,0.000001,0.000001,0.000001,5497
2018-12-06,0.000001,0.000001,0.000001,0.000001,0.000001,7034
2018-12-07,0.000001,0.000001,0.000001,0.000001,0.000001,8118
2018-12-08,0.000001,0.000001,0.000001,0.000001,0.000001,5392
2018-12-09,0.000001,0.000001,0.000001,0.000001,0.000001,4693
2018-12-10,0.000001,0.000001,0.000001,0.000001,0.000001,4539
2018-12-11,0.000001,0.000001,0.000001,0.000001,0.000001,4700
2018-12-12,0.000001,0.000001,0.000001,0.000001,0.000001,5324
2018-12-13,0.000001,0.000001,0.000001,0.000001,0.000001,5330
2018-12-14,0.000001,0.000001,0.000001,0.000001,0.000001,4985
2018-12-15,0.000001,0.000001,0.000001,0.000001,0.000001,4195
2018-12-16,0.000001,0.000001,0.000001,0.000001,0.000001,4945
